Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Region,State,Category,Sub-Category,Quantity,Unit Price,Discount,Sales,Profit
US-2024-001070,2023-03-16,2023-03-17,Standard Class,CG-15928,Consumer,East,New Jersey,Office Supplies,Art,2,12.9,0.15,21.94,2.48
US-2024-001071,2024-02-21,2024-02-24,First Class,CG-62685,Consumer,Central,Texas,Furniture,Furnishings,4,103.7,0.0,414.82,27.2
US-2024-001072,2022-04-02,2022-04-04,Standard Class,CG-11340,Consumer,Central,Ohio,Technology,Machines,3,1329.83,0.0,3989.48,1191.25
US-2024-001073,2024-05-01,2024-05-07,Standard Class,CG-96895,Consumer,South,Tennessee,Technology,Accessories,3,42.44,0.0,127.31,20.9
US-2024-001074,2023-04-02,2023-04-03,Second Class,CG-62193,Consumer,East,Florida,Furniture,Chairs,3,144.66,0.5,216.99,-96.13
US-2024-001075,2023-08-07,2023-08-11,Standard Class,CG-82712,Home Office,Central,Texas,Furniture,Tables,4,333.29,0.4,799.9,-1.99
US-2024-001076,2024-10-16,2024-10-19,Standard Class,CG-18834,Consumer,South,Alabama,Furniture,Bookcases,1,270.25,0.2,216.2,37.57
US-2024-001077,2023-05-11,2023-05-17,Second Class,CG-51670,Corporate,East,Florida,Technology,Accessories,6,44.6,0.2,214.08,32.0
US-2024-001078,2022-03-31,2022-03-31,First Class,CG-48247,Corporate,Central,Illinois,Office Supplies,Storage,2,103.16,0.0,206.32,49.2
US-2024-001079,2024-11-01,2024-11-02,Standard Class,CG-47723,Home Office,East,Massachusetts,Technology,Phones,4,315.77,0.15,1503.08,313.45
US-2024-001080,2022-11-26,2022-11-28,Standard Class,CG-52160,Corporate,West,California,Technology,Accessories,3,33.91,0.0,142.44,33.21
US-2024-001081,2024-01-29,2024-01-29,Standard Class,CG-39428,Consumer,East,New York,Office Supplies,Appliances,4,35.36,0.0,141.44,19.07
US-2024-001082,2022-03-14,2022-03-15,Standard Class,CG-55239,Corporate,South,Tennessee,Technology,Phones,3,77.97,0.15,198.81,44.9
US-2024-001083,2024-07-20,2024-07-27,First Class,CG-31013,Consumer,South,Louisiana,Office Supplies,Envelopes,1,10.63,0.5,5.32,-2.66
US-2024-001084,2024-01-24,2024-01-24,Standard Class,CG-92116,Corporate,East,New York,Office Supplies,Paper,3,27.85,0.1,75.2,13.33
US-2024-001085,2023-12-24,2023-12-27,First Class,CG-62282,Corporate,South,Alabama,Technology,Phones,2,310.35,0.0,868.97,148.53
US-2024-001086,2022-09-30,2022-10-03,Standard Class,CG-94410,Home Office,East,Virginia,Furniture,Furnishings,5,58.43,0.1,262.95,22.22
US-2024-001087,2023-09-21,2023-09-24,Standard Class,CG-91735,Corporate,West,Arizona,Technology,Phones,1,128.17,0.3,89.72,-1.01
US-2024-001088,2024-04-24,2024-04-24,Standard Class,CG-84369,Corporate,East,New Jersey,Office Supplies,Supplies,1,3.22,0.0,3.22,0.71
US-2024-001089,2022-12-19,2022-12-23,Same Day,CG-73790,Home Office,East,New Jersey,Office Supplies,Envelopes,1,9.53,0.2,7.62,1.57
US-2024-001090,2023-10-10,2023-10-10,Second Class,CG-29739,Consumer,West,California,Furniture,Bookcases,6,232.98,0.0,1397.87,138.28
US-2024-001091,2023-03-13,2023-03-17,First Class,CG-29925,Corporate,Central,Indiana,Office Supplies,Storage,1,80.16,0.3,56.11,-2.36
US-2024-001092,2022-12-01,2022-12-07,Standard Class,CG-24858,Home Office,South,North Carolina,Technology,Phones,3,267.42,0.0,1123.18,249.2
US-2024-001093,2022-10-28,2022-11-04,Standard Class,CG-57498,Consumer,East,Florida,Office Supplies,Paper,2,15.67,0.2,25.07,1.07
US-2024-001094,2024-06-22,2024-06-24,Standard Class,CG-19029,Consumer,South,Kentucky,Technology,Machines,5,488.16,0.7,732.25,-349.5
US-2024-001095,2022-12-29,2022-12-31,Second Class,CG-89011,Home Office,South,North Carolina,Furniture,Chairs,3,231.23,0.5,346.85,-109.82
US-2024-001096,2024-10-10,2024-10-10,Second Class,CG-74174,Home Office,South,North Carolina,Office Supplies,Fasteners,1,5.58,0.0,5.58,0.33
US-2024-001097,2023-10-15,2023-10-17,Standard Class,CG-96430,Consumer,Central,Michigan,Office Supplies,Paper,1,18.01,0.0,18.01,4.38
US-2024-001098,2022-06-14,2022-06-19,Standard Class,CG-98067,Consumer,West,Utah,Technology,Accessories,1,58.87,0.0,58.87,8.91
US-2024-001099,2023-07-08,2023-07-14,Standard Class,CG-46915,Home Office,South,Alabama,Technology,Machines,1,1174.03,0.0,1174.03,232.01
US-2024-001100,2023-07-01,2023-07-02,First Class,CG-26846,Home Office,West,Colorado,Technology,Machines,5,1361.18,0.4,4083.55,-199.48
US-2024-001101,2022-08-08,2022-08-11,Standard Class,CG-54713,Corporate,West,Washington,Technology,Copiers,1,890.06,0.0,890.06,90.62
US-2024-001102,2022-05-25,2022-05-27,Standard Class,CG-34323,Corporate,Central,Minnesota,Technology,Accessories,1,53.54,0.4,32.12,-0.12
US-2024-001103,2022-07-07,2022-07-08,Standard Class,CG-74920,Home Office,East,Pennsylvania,Furniture,Bookcases,2,232.33,0.15,394.95,44.44
US-2024-001104,2023-01-17,2023-01-24,Standard Class,CG-81040,Home Office,West,Nevada,Furniture,Bookcases,1,388.09,0.7,116.43,-41.06
US-2024-001105,2023-01-23,2023-01-24,Second Class,CG-76408,Consumer,East,Pennsylvania,Office Supplies,Envelopes,2,10.23,0.15,17.39,4.01
US-2024-001106,2023-08-08,2023-08-11,Standard Class,CG-17917,Corporate,East,Virginia,Furniture,Furnishings,1,42.67,0.1,38.4,4.19
US-2024-001107,2024-05-30,2024-05-31,Second Class,CG-89364,Home Office,South,Georgia,Technology,Accessories,5,42.11,0.15,178.95,49.76
US-2024-001108,2022-05-15,2022-05-19,Second Class,CG-34941,Corporate,South,Tennessee,Technology,Phones,2,167.78,0.1,302.01,69.68
US-2024-001109,2023-04-13,2023-04-15,Standard Class,CG-70868,Corporate,South,Alabama,Office Supplies,Labels,6,16.87,0.1,91.07,11.4
US-2024-001110,2024-07-15,2024-07-17,Standard Class,CG-66935,Corporate,South,Georgia,Furniture,Furnishings,1,15.28,0.0,15.28,2.27
US-2024-001111,2022-12-20,2022-12-22,Standard Class,CG-30750,Consumer,East,New York,Furniture,Tables,1,256.05,0.1,230.45,20.02
US-2024-001112,2023-09-14,2023-09-18,Standard Class,CG-52373,Corporate,South,Alabama,Office Supplies,Binders,2,4.62,0.0,9.24,1.63
US-2024-001113,2024-09-03,2024-09-07,Standard Class,CG-99660,Home Office,South,North Carolina,Office Supplies,Storage,1,115.66,0.15,98.31,17.06
US-2024-001114,2024-05-28,2024-05-29,Standard Class,CG-68599,Home Office,Central,Michigan,Technology,Machines,2,1380.72,0.7,828.43,-258.99
US-2024-001115,2024-01-28,2024-02-03,Standard Class,CG-35477,Corporate,East,Massachusetts,Technology,Phones,4,51.65,0.1,185.93,29.81
US-2024-001116,2022-09-18,2022-09-23,Second Class,CG-51085,Home Office,East,New Jersey,Technology,Copiers,4,695.45,0.0,2781.79,286.62
US-2024-001117,2024-11-12,2024-11-13,Standard Class,CG-18772,Consumer,Central,Texas,Technology,Phones,57,146.68,0.4,7022.86,1404.58
US-2024-001118,2024-07-09,2024-07-15,Second Class,CG-29152,Corporate,East,Massachusetts,Furniture,Tables,1,353.65,0.3,247.55,-6.4
US-2024-001119,2023-07-13,2023-07-18,Standard Class,CG-76077,Corporate,East,New Jersey,Furniture,Bookcases,1,363.26,0.0,363.26,45.63
US-2024-001120,2023-08-02,2023-08-05,Second Class,CG-20316,Corporate,West,Oregon,Office Supplies,Envelopes,1,5.58,0.0,5.58,0.67
US-2024-001121,2024-01-25,2024-02-01,Second Class,CG-69761,Consumer,South,Kentucky,Office Supplies,Supplies,1,11.18,0.0,11.18,1.39
US-2024-001122,2023-07-20,2023-07-23,Second Class,CG-72534,Corporate,Central,Illinois,Technology,Copiers,1,1340.69,0.0,1340.69,324.54
US-2024-001123,2024-01-26,2024-01-28,Standard Class,CG-14526,Home Office,South,Louisiana,Furniture,Tables,3,384.51,0.0,1153.54,41.5
US-2024-001124,2023-08-03,2023-08-08,Standard Class,CG-23402,Home Office,West,Arizona,Furniture,Chairs,2,281.14,0.4,337.37,-14.51
US-2024-001125,2024-12-06,2024-12-08,First Class,CG-81448,Consumer,West,Colorado,Office Supplies,Labels,4,7.83,0.1,28.19,6.03
US-2024-001126,2022-05-08,2022-05-14,Second Class,CG-41360,Corporate,East,Virginia,Furniture,Chairs,5,151.85,0.0,759.24,66.71
US-2024-001127,2022-04-26,2022-04-26,Standard Class,CG-52329,Home Office,East,Florida,Furniture,Bookcases,1,261.27,0.3,182.89,-4.57
US-2024-001128,2024-03-04,2024-03-10,Standard Class,CG-86380,Corporate,South,Georgia,Technology,Phones,2,284.26,0.0,568.52,97.25
US-2024-001129,2024-10-03,2024-10-03,Standard Class,CG-46885,Consumer,Central,Indiana,Furniture,Tables,1,306.13,0.1,275.52,41.64
US-2024-001130,2023-06-29,2023-07-04,Standard Class,CG-95257,Consumer,East,Virginia,Office Supplies,Labels,1,6.64,0.4,3.99,-0.12
US-2024-001131,2023-08-08,2023-08-15,Standard Class,CG-84738,Home Office,South,North Carolina,Furniture,Bookcases,3,389.65,0.3,818.26,-32.72
US-2024-001132,2023-09-04,2023-09-07,First Class,CG-76990,Corporate,Central,Ohio,Furniture,Chairs,2,208.06,0.4,249.67,-9.33
US-2024-001133,2022-02-18,2022-02-22,Standard Class,CG-74445,Consumer,Central,Illinois,Office Supplies,Paper,2,18.55,0.2,29.68,3.43
US-2024-001134,2024-09-10,2024-09-14,Second Class,CG-10001,Home Office,East,New York,Technology,Accessories,3,96.58,0.3,202.82,-0.54
US-2024-001135,2023-09-14,2023-09-21,Standard Class,CG-19974,Home Office,East,New York,Furniture,Furnishings,1,19.01,0.0,19.01,-0.2
US-2024-001136,2023-07-28,2023-08-03,Second Class,CG-36825,Corporate,West,California,Office Supplies,Binders,1,16.75,0.5,8.37,-4.0
US-2024-001137,2022-09-04,2022-09-04,First Class,CG-45800,Corporate,East,New York,Furniture,Bookcases,5,236.1,0.15,1003.43,25.67
US-2024-001138,2023-07-08,2023-07-08,Second Class,CG-66687,Corporate,West,Utah,Technology,Copiers,2,854.17,0.0,1708.34,425.64
US-2024-001139,2024-08-11,2024-08-17,Standard Class,CG-97981,Consumer,West,Utah,Furniture,Furnishings,1,37.06,0.0,37.06,0.11
US-2024-001140,2023-07-11,2023-07-14,Standard Class,CG-16198,Corporate,West,Utah,Furniture,Tables,4,175.7,0.2,562.25,29.13
US-2024-001141,2023-08-10,2023-08-15,Standard Class,CG-52036,Corporate,South,Alabama,Technology,Copiers,3,423.3,0.1,1142.91,316.58
US-2024-001142,2023-12-12,2023-12-18,Standard Class,CG-63454,Corporate,Central,Ohio,Office Supplies,Fasteners,5,7.79,0.15,33.12,7.61
US-2024-001143,2024-01-08,2024-01-14,Standard Class,CG-91928,Corporate,East,Massachusetts,Office Supplies,Storage,3,54.43,0.4,97.97,-3.22
US-2024-001144,2022-10-25,2022-10-30,Standard Class,CG-75717,Home Office,East,Virginia,Furniture,Chairs,4,202.74,0.0,810.95,102.11
US-2024-001145,2022-03-27,2022-03-28,Standard Class,CG-61768,Corporate,East,New Jersey,Furniture,Furnishings,2,8.07,0.0,16.14,1.69
US-2024-001146,2024-12-07,2024-12-13,Standard Class,CG-34684,Corporate,South,Kentucky,Furniture,Chairs,3,130.35,0.1,351.93,47.05
US-2024-001147,2022-01-02,2022-01-03,Standard Class,CG-13080,Consumer,Central,Illinois,Office Supplies,Fasteners,4,2.33,0.1,8.4,2.06
US-2024-001148,2022-02-03,2022-02-03,Standard Class,CG-56860,Consumer,East,New Jersey,Furniture,Bookcases,1,333.75,0.5,166.87,-64.14
US-2024-001149,2024-04-05,2024-04-05,Second Class,CG-87769,Corporate,Central,Ohio,Office Supplies,Envelopes,5,6.62,0.15,28.13,6.63
US-2024-001150,2022-03-27,2022-04-03,Same Day,CG-86955,Corporate,Central,Michigan,Furniture,Furnishings,1,32.87,0.1,8686.05,868.61
US-2024-001151,2023-12-20,2023-12-27,Same Day,CG-22321,Corporate,West,Nevada,Furniture,Tables,1,349.29,0.3,244.5,-4.51
US-2024-001152,2024-07-20,2024-07-26,Second Class,CG-22445,Consumer,South,Georgia,Office Supplies,Fasteners,2,6.88,0.2,11.01,1.15
US-2024-001153,2022-01-22,2022-01-24,Standard Class,CG-80210,Home Office,West,Arizona,Office Supplies,Art,2,18.33,0.1,33.0,5.08
US-2024-001154,2022-04-10,2022-04-14,Standard Class,CG-30289,Home Office,South,North Carolina,Office Supplies,Fasteners,5,4.13,0.0,20.63,2.63
US-2024-001155,2022-06-07,2022-06-10,Standard Class,CG-99526,Consumer,West,Nevada,Technology,Copiers,4,643.49,0.0,2573.96,562.96
US-2024-001156,2024-10-07,2024-10-10,Second Class,CG-13103,Home Office,West,California,Furniture,Chairs,1,229.88,0.7,68.96,-29.04
US-2024-001157,2024-06-16,2024-06-23,Standard Class,CG-83044,Home Office,South,Georgia,Technology,Machines,2,974.42,0.0,1948.84,355.14
US-2024-001158,2024-05-14,2024-05-15,Standard Class,CG-31233,Corporate,Central,Ohio,Office Supplies,Supplies,5,44.03,0.0,220.17,25.78
US-2024-001159,2022-06-26,2022-06-28,Second Class,CG-83356,Corporate,Central,Indiana,Office Supplies,Storage,1,138.4,0.0,138.4,28.51
US-2024-001160,2022-03-23,2022-03-26,Standard Class,CG-97282,Corporate,East,New Jersey,Technology,Phones,4,251.58,0.0,1006.32,202.51
US-2024-001161,2023-06-29,2023-06-29,Standard Class,CG-60837,Consumer,Central,Illinois,Office Supplies,Envelopes,2,9.28,0.0,18.56,4.13
US-2024-001162,2022-05-26,2022-05-28,Second Class,CG-64199,Home Office,East,New York,Office Supplies,Supplies,1,28.87,0.15,24.54,4.14
US-2024-001163,2024-01-11,2024-01-14,First Class,CG-58979,Corporate,West,Colorado,Office Supplies,Appliances,1,179.88,0.15,152.9,16.32
US-2024-001164,2024-03-11,2024-03-18,Second Class,CG-47699,Consumer,East,Florida,Technology,Phones,1,128.21,0.1,115.39,15.39
US-2024-001165,2024-10-15,2024-10-16,Standard Class,CG-46357,Consumer,South,Georgia,Technology,Accessories,4,47.78,0.0,191.12,22.34
US-2024-001166,2024-03-16,2024-03-20,Standard Class,CG-87274,Corporate,Central,Minnesota,Technology,Machines,2,1787.71,0.1,3217.87,489.97
US-2024-001167,2022-10-09,2022-10-16,Standard Class,CG-77307,Home Office,South,Tennessee,Technology,Accessories,1,59.8,0.0,59.8,14.32
US-2024-001168,2023-04-12,2023-04-17,First Class,CG-46506,Corporate,East,Virginia,Furniture,Furnishings,1,57.86,0.15,49.18,3.66
US-2024-001169,2023-06-25,2023-07-01,Second Class,CG-70645,Consumer,East,New Jersey,Office Supplies,Envelopes,2,6.91,0.0,13.81,1.74
US-2024-001170,2024-12-01,2024-12-03,Standard Class,CG-59151,Home Office,Central,Wisconsin,Furniture,Chairs,1,110.65,0.4,66.39,-0.63
US-2024-001171,2023-05-19,2023-05-25,Standard Class,CG-82179,Corporate,South,Louisiana,Office Supplies,Binders,1,7.9,0.0,7.9,1.62
US-2024-001172,2024-03-16,2024-03-16,Standard Class,CG-92327,Corporate,South,Alabama,Technology,Machines,2,1373.97,0.0,2747.94,511.34
US-2024-001173,2024-09-29,2024-09-30,Standard Class,CG-19211,Corporate,Central,Texas,Furniture,Chairs,1,348.76,0.2,279.01,26.36
US-2024-001174,2023-07-23,2023-07-24,Standard Class,CG-11291,Corporate,East,New York,Technology,Phones,1,219.05,0.4,131.43,-2.85
US-2024-001175,2022-08-17,2022-08-22,Same Day,CG-82432,Home Office,Central,Michigan,Office Supplies,Envelopes,2,8.51,0.0,17.02,4.07
US-2024-001176,2023-12-26,2023-12-29,Standard Class,CG-31023,Home Office,Central,Minnesota,Furniture,Chairs,1,218.42,0.15,185.66,-1.43
US-2024-001177,2022-07-06,2022-07-10,First Class,CG-10415,Consumer,West,Washington,Office Supplies,Envelopes,5,8.21,0.4,24.62,-0.89
US-2024-001178,2023-05-05,2023-05-09,Standard Class,CG-60393,Home Office,South,Alabama,Furniture,Chairs,1,262.19,0.0,262.19,17.66
US-2024-001179,2024-02-18,2024-02-18,Standard Class,CG-90692,Corporate,East,New Jersey,Office Supplies,Paper,4,12.64,0.1,45.51,6.57
US-2024-001180,2024-03-05,2024-03-12,Second Class,CG-45932,Corporate,East,New Jersey,Furniture,Tables,1,476.87,0.0,476.87,42.61
US-2024-001181,2023-05-25,2023-05-29,First Class,CG-84928,Corporate,South,Georgia,Technology,Copiers,3,1028.68,0.0,3086.04,609.74
US-2024-001182,2023-12-08,2023-12-13,Standard Class,CG-44060,Corporate,South,Kentucky,Office Supplies,Paper,1,18.57,0.0,18.57,3.28
US-2024-001183,2024-09-07,2024-09-09,Standard Class,CG-90668,Home Office,East,New York,Office Supplies,Labels,1,13.79,0.0,13.79,2.24
US-2024-001184,2022-04-13,2022-04-17,Standard Class,CG-50841,Corporate,South,North Carolina,Office Supplies,Binders,5,9.17,0.0,45.83,9.22
US-2024-001185,2022-12-08,2022-12-09,Standard Class,CG-12252,Consumer,West,Arizona,Technology,Copiers,1,709.14,0.1,893.52,154.7
US-2024-001186,2023-02-05,2023-02-06,Standard Class,CG-79947,Consumer,Central,Minnesota,Furniture,Bookcases,4,272.49,0.1,980.97,57.55
US-2024-001187,2023-01-18,2023-01-21,Second Class,CG-31889,Corporate,East,Massachusetts,Technology,Accessories,2,71.52,0.4,85.82,-2.6
US-2024-001188,2022-04-10,2022-04-17,Standard Class,CG-31245,Consumer,East,Virginia,Office Supplies,Fasteners,3,3.86,0.2,9.26,1.69
US-2024-001189,2022-03-28,2022-03-29,Same Day,CG-62939,Consumer,West,Oregon,Office Supplies,Supplies,2,29.54,0.1,53.18,5.23
US-2024-001190,2024-12-11,2024-12-18,Same Day,CG-75500,Home Office,Central,Minnesota,Technology,Phones,2,221.12,0.1,557.23,77.52
US-2024-001191,2022-09-16,2022-09-16,Standard Class,CG-51228,Home Office,Central,Minnesota,Office Supplies,Art,2,8.46,0.0,16.92,2.34
US-2024-001192,2024-09-24,2024-09-27,Second Class,CG-49580,Consumer,South,Kentucky,Furniture,Tables,3,490.51,0.15,1250.8,17.21
US-2024-001193,2024-03-22,2024-03-25,Standard Class,CG-64499,Consumer,South,Tennessee,Office Supplies,Paper,5,12.34,0.1,55.54,10.09
US-2024-001194,2022-04-16,2022-04-19,First Class,CG-48528,Home Office,West,Oregon,Office Supplies,Appliances,5,55.29,0.3,193.5,-8.92
US-2024-001195,2023-12-28,2024-01-04,Standard Class,CG-83608,Corporate,West,Oregon,Office Supplies,Envelopes,1,13.31,0.1,11.97,2.31
US-2024-001196,2023-07-07,2023-07-07,Standard Class,CG-58230,Consumer,Central,Texas,Office Supplies,Paper,1,20.22,0.15,17.19,2.49
US-2024-001197,2022-04-15,2022-04-16,First Class,CG-67653,Corporate,South,Louisiana,Furniture,Bookcases,7,308.35,0.0,2158.43,216.38
US-2024-001198,2023-07-02,2023-07-04,Standard Class,CG-35492,Consumer,West,Arizona,Office Supplies,Fasteners,2,4.4,0.0,8.81,1.14
US-2024-001199,2024-05-06,2024-05-09,Standard Class,CG-14910,Consumer,South,Louisiana,Technology,Machines,7,2036.83,0.0,14257.8,3276.71
US-2024-001200,2023-06-28,2023-07-05,Second Class,CG-58774,Consumer,South,North Carolina,Technology,Phones,1,216.97,0.15,184.42,40.08
US-2024-001201,2024-08-18,2024-08-22,Standard Class,CG-99469,Home Office,Central,Wisconsin,Technology,Machines,2,760.72,0.15,1293.23,302.75
US-2024-001202,2023-07-26,2023-07-29,Standard Class,CG-16722,Consumer,South,Alabama,Office Supplies,Labels,6,5.41,0.0,32.46,10.45
US-2024-001203,2023-09-08,2023-09-12,Standard Class,CG-76301,Consumer,East,Pennsylvania,Furniture,Tables,5,287.03,0.4,861.1,-13.03
US-2024-001204,2024-01-14,2024-01-20,Second Class,CG-51150,Corporate,Central,Michigan,Furniture,Chairs,5,215.93,0.0,1079.67,139.09
US-2024-001205,2022-04-27,2022-05-03,Standard Class,CG-74469,Corporate,East,Florida,Office Supplies,Appliances,1,95.83,0.1,86.25,18.25
US-2024-001206,2024-03-22,2024-03-25,Standard Class,CG-20788,Consumer,Central,Illinois,Technology,Copiers,2,626.17,0.3,876.64,-39.42
US-2024-001207,2022-01-18,2022-01-20,Standard Class,CG-98963,Corporate,West,Colorado,Technology,Copiers,-2,1089.3,0.0,-2178.59,-435.72
US-2024-001208,2024-01-02,2024-01-03,Standard Class,CG-32273,Corporate,Central,Texas,Furniture,Bookcases,7,288.47,0.15,1716.37,161.64
US-2024-001209,2024-03-11,2024-03-18,Standard Class,CG-44076,Home Office,Central,Indiana,Technology,Accessories,4,45.28,0.0,181.13,47.57
US-2024-001210,2022-11-19,2022-11-20,Standard Class,CG-50160,Consumer,Central,Texas,Office Supplies,Labels,72,12.17,0.15,744.61,126.58
US-2024-001211,2023-08-25,2023-08-31,Standard Class,CG-87028,Consumer,Central,Wisconsin,Office Supplies,Envelopes,1,5.37,0.0,5.37,0.97
US-2024-001212,2022-08-30,2022-09-01,Standard Class,CG-73123,Corporate,East,Pennsylvania,Technology,Accessories,1,68.42,0.0,68.42,12.61
US-2024-001213,2024-06-10,2024-06-16,Standard Class,CG-16411,Home Office,Central,Wisconsin,Furniture,Tables,3,430.31,0.0,1290.93,57.33
US-2024-001214,2022-03-06,2022-03-10,Standard Class,CG-65358,Corporate,South,Kentucky,Office Supplies,Labels,2,12.33,0.3,17.26,-0.22
US-2024-001215,2023-10-07,2023-10-09,Standard Class,CG-77211,Consumer,Central,Ohio,Furniture,Tables,1,426.83,0.0,426.83,20.57
US-2024-001216,2024-10-11,2024-10-15,First Class,CG-10358,Home Office,East,Florida,Furniture,Bookcases,4,164.56,0.0,658.24,14.5
US-2024-001217,2022-08-03,2022-08-10,Second Class,CG-61208,Home Office,East,Pennsylvania,Furniture,Furnishings,3,28.26,0.0,84.78,-0.8
US-2024-001218,2024-12-18,2024-12-21,Standard Class,CG-63390,Home Office,West,Nevada,Technology,Machines,1,448.22,0.0,627.51,112.78
US-2024-001219,2022-05-09,2022-05-16,First Class,CG-95466,Corporate,South,Louisiana,Technology,Copiers,1,1220.1,0.0,1220.1,190.23
US-2024-001220,2022-03-21,2022-03-24,Second Class,CG-62032,Home Office,Central,Ohio,Office Supplies,Appliances,6,105.88,0.0,635.29,106.24
US-2024-001221,2022-01-05,2022-01-11,Standard Class,CG-50134,Consumer,Central,Indiana,Technology,Phones,3,400.35,0.2,960.84,202.09
US-2024-001222,2022-04-15,2022-04-22,Same Day,CG-95996,Consumer,Central,Minnesota,Furniture,Chairs,3,233.18,0.0,699.53,40.32
US-2024-001223,2023-02-15,2023-02-15,Second Class,CG-96174,Consumer,Central,Wisconsin,Furniture,Tables,3,412.76,0.0,1238.29,103.3
US-2024-001224,2023-08-22,2023-08-26,Standard Class,CG-81916,Corporate,East,New Jersey,Furniture,Furnishings,1,82.9,0.1,74.61,10.94
US-2024-001225,2022-05-21,2022-05-22,Same Day,CG-80070,Consumer,West,Washington,Furniture,Furnishings,2,54.58,0.0,109.15,8.15
US-2024-001226,2024-08-10,2024-08-11,Standard Class,CG-42804,Home Office,Central,Minnesota,Furniture,Furnishings,2,49.53,0.0,99.06,3.44
US-2024-001227,2022-02-07,2022-02-08,Same Day,CG-61023,Consumer,East,Massachusetts,Furniture,Chairs,3,44.76,0.0,134.27,12.78
US-2024-001228,2024-06-04,2024-06-05,First Class,CG-96117,Corporate,East,Pennsylvania,Furniture,Tables,1,379.26,0.8,75.85,-26.19
US-2024-001229,2024-10-09,2024-10-16,Standard Class,CG-58829,Home Office,Central,Illinois,Furniture,Bookcases,2,118.67,0.0,237.33,-2.65
US-2024-001230,2023-11-25,2023-12-01,Second Class,CG-87710,Consumer,Central,Minnesota,Office Supplies,Art,1,33.7,0.0,33.7,2.88
US-2024-001231,2022-10-06,2022-10-13,Standard Class,CG-65789,Home Office,Central,Texas,Technology,Accessories,4,54.52,0.15,185.38,37.36
US-2024-001232,2023-08-24,2023-08-24,First Class,CG-64005,Consumer,Central,Wisconsin,Furniture,Furnishings,4,69.81,0.8,55.85,-19.89
US-2024-001233,2022-06-02,2022-06-07,Standard Class,CG-23123,Corporate,Central,Ohio,Furniture,Bookcases,1,320.8,0.3,12220.34,1222.03
US-2024-001234,2024-01-13,2024-01-14,Standard Class,CG-50827,Corporate,Central,Michigan,Furniture,Chairs,2,173.72,0.1,312.69,29.38
US-2024-001235,2022-06-13,2022-06-17,First Class,CG-53681,Home Office,Central,Texas,Office Supplies,Appliances,1,127.54,0.3,89.28,-4.05
US-2024-001236,2023-07-06,2023-07-06,Standard Class,CG-87444,Consumer,West,California,Office Supplies,Appliances,2,73.55,0.0,147.1,26.34
US-2024-001237,2023-05-23,2023-05-24,Standard Class,CG-76805,Consumer,West,Utah,Furniture,Tables,1,387.13,0.5,193.56,-91.51
US-2024-001238,2023-05-04,2023-05-10,Standard Class,CG-60913,Home Office,Central,Indiana,Technology,Copiers,2,1184.66,0.0,2369.32,326.23
US-2024-001239,2023-01-30,2023-02-03,Standard Class,CG-65079,Corporate,South,Louisiana,Office Supplies,Fasteners,1,7.18,0.3,5.02,-0.22
US-2024-001240,2023-06-07,2023-06-14,Standard Class,CG-97952,Consumer,South,Louisiana,Furniture,Furnishings,4,35.55,0.1,127.97,2.41
US-2024-001241,2023-05-25,2023-05-27,Second Class,CG-95439,Consumer,East,New Jersey,Furniture,Bookcases,1,232.8,0.5,116.4,-48.3
US-2024-001242,2023-03-07,2023-03-08,First Class,CG-58333,Consumer,South,Georgia,Office Supplies,Envelopes,2,6.53,0.0,13.07,2.02
US-2024-001243,2023-10-28,2023-11-03,Standard Class,CG-97275,Home Office,Central,Ohio,Technology,Copiers,5,697.24,0.0,3486.2,610.92
US-2024-001244,2023-05-13,2023-05-20,Standard Class,CG-70128,Corporate,South,Georgia,Office Supplies,Appliances,2,140.69,0.0,281.38,53.06
US-2024-001245,2024-12-09,2024-12-13,Standard Class,CG-18558,Consumer,Central,Illinois,Office Supplies,Fasteners,1,2.29,0.2,1.83,0.16
US-2024-001246,2024-07-19,2024-07-24,Standard Class,CG-72960,Consumer,South,North Carolina,Technology,Machines,4,1213.55,0.5,2427.1,-859.02
US-2024-001247,2023-03-28,2023-04-04,First Class,CG-58605,Consumer,East,New Jersey,Office Supplies,Paper,2,23.31,0.5,23.31,-7.51
US-2024-001248,2024-12-05,2024-12-09,Second Class,CG-47068,Corporate,Central,Wisconsin,Office Supplies,Appliances,1,239.47,0.5,119.73,-38.48
US-2024-001249,2023-06-01,2023-06-04,Second Class,CG-82597,Home Office,East,New Jersey,Office Supplies,Supplies,1,50.23,0.15,42.7,7.37
US-2024-001250,2024-05-09,2024-05-14,Standard Class,CG-36144,Consumer,East,New York,Technology,Machines,3,1023.45,0.0,3070.36,455.3
US-2024-001251,2024-04-03,2024-04-08,Standard Class,CG-74638,Corporate,East,Pennsylvania,Office Supplies,Appliances,4,149.44,0.1,537.99,71.76
US-2024-001252,2023-04-12,2023-04-18,Same Day,CG-19516,Consumer,West,California,Technology,Copiers,1,858.8,0.0,858.8,257.35
US-2024-001253,2022-07-30,2022-08-06,Second Class,CG-46754,Consumer,East,Pennsylvania,Office Supplies,Art,2,16.19,0.0,32.39,5.56
US-2024-001254,2024-07-10,2024-07-13,Standard Class,CG-46317,Consumer,West,California,Office Supplies,Supplies,1,24.47,0.1,22.02,1.15
US-2024-001255,2022-12-09,2022-12-09,First Class,CG-65981,Corporate,East,Florida,Office Supplies,Art,5,23.98,0.0,119.89,24.57
